game_index,game_id,experiment,n_games,n_player_games,player_type,elo,se_elo,log_worth,se_log_worth
177,c535a2d4-e144-4304-a7bf-b7e6630f0b6d,2026-deepseek-v-kimi2-v-glm-standard,177,28,Sonnet-4.5-Briefed,1405.1024768414827,21.062564522638564,-0.546274055467148,0.121245867725132
177,c535a2d4-e144-4304-a7bf-b7e6630f0b6d,2026-deepseek-v-kimi2-v-glm-standard,177,160,GLM-4.7-Simple,1403.7723430619283,11.209790733844756,-0.553930920998373,0.0645287425983343
177,c535a2d4-e144-4304-a7bf-b7e6630f0b6d,2026-deepseek-v-kimi2-v-glm-standard,177,160,GLM-4.7-Briefed,1394.5864298493375,11.281566871956265,-0.606809288070495,0.0649419192624549
177,c535a2d4-e144-4304-a7bf-b7e6630f0b6d,2026-deepseek-v-kimi2-v-glm-standard,177,82,Deepseek-3.2-Simple,1358.7944549336019,13.923705720668949,-0.812844457794969,0.0801512930791206
177,c535a2d4-e144-4304-a7bf-b7e6630f0b6d,2026-deepseek-v-kimi2-v-glm-standard,177,93,GPT-OSS-120B-Briefed,1271.155090737612,90.25166518206647,-1.31733719168787,0.51953034716529
177,c535a2d4-e144-4304-a7bf-b7e6630f0b6d,2026-deepseek-v-kimi2-v-glm-standard,177,1,Minimax-M2.5-Simple,1260.2933842960838,139.4070121134787,-1.37986220002973,0.802491269878341
177,c535a2d4-e144-4304-a7bf-b7e6630f0b6d,2026-deepseek-v-kimi2-v-glm-standard,177,93,GPT-OSS-120B-Simple,-892.2474832879916,27471.13103416603,-13.7708834844286,158.136542017392
177,c535a2d4-e144-4304-a7bf-b7e6630f0b6d,2026-deepseek-v-kimi2-v-glm-standard,177,1,Minimax-M2.5-Briefed,-1082.49761992423,34722.92956543029,-14.8660513058253,199.881250006105
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,28,Sonnet-4.5-Simple,1522.7480684244888,20.433381759532164,0.130948408121589,0.117624000597388
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,178,Vanilla,1500.0,7.006665828904765,0.0,0.0403336107230672
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,83,Kimi-K2.5-Briefed,1487.7292524823658,13.436781675653682,-0.0706361007849953,0.0773483329604393
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,83,Kimi-K2.5-Simple,1432.8201915916334,13.506751480036957,-0.386718063478253,0.0777511115317709
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,83,Deepseek-3.2-Briefed,1428.0430303545174,13.56936981613887,-0.414217614106782,0.0781115716499118
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,28,Sonnet-4.5-Briefed,1405.0978771745642,21.080743832876504,-0.546300533278346,0.121350516247019
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,161,GLM-4.7-Simple,1402.9298907212064,11.189823967302019,-0.558780466501632,0.0644138046508428
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,161,GLM-4.7-Briefed,1394.764092457345,11.25958911485756,-0.605786579888544,0.0648154051227726
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,83,Deepseek-3.2-Simple,1364.0173490387483,13.827383678278322,-0.782779062522976,0.0795968188317821
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,93,GPT-OSS-120B-Briefed,1270.8689650345973,90.31286999808461,-1.31898426363409,0.519882670407747
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,1,Minimax-M2.5-Simple,1259.8464384117833,139.5141975590507,-1.38243502735614,0.803108278901241
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,93,GPT-OSS-120B-Simple,-892.2842007936642,27466.71101497379,-13.7710948473817,158.111098341635
178,8144e384-227c-4376-a48b-8675c9caab80,2026-deepseek-v-kimi2-v-glm-standard,178,1,Minimax-M2.5-Briefed,-1082.6060611736903,34714.621398860894,-14.8666755438365,199.833424354873
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,28,Sonnet-4.5-Simple,1523.0386807928476,20.423911327712748,0.132621307389649,0.117569484409559
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,179,Vanilla,1500.0,6.992736604786278,0.0,0.0402534276635367
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,84,Kimi-K2.5-Briefed,1492.456779041883,13.349271478342105,-0.0434222703283006,0.0768445837709028
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,84,Kimi-K2.5-Simple,1433.6030324074943,13.41958300324795,-0.382211669496281,0.0772493294436875
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,84,Deepseek-3.2-Briefed,1428.0537151716014,13.482431331540822,-0.414156107355437,0.0776111135033044
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,162,GLM-4.7-Simple,1406.0192532504498,11.124933634900364,-0.540996666234908,0.0640402658706741
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,28,Sonnet-4.5-Briefed,1405.4635305931538,21.069037131475536,-0.544195663001229,0.121283127056684
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,162,GLM-4.7-Briefed,1396.090154013812,11.203210026476823,-0.598153155957759,0.0644908610016174
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,84,Deepseek-3.2-Simple,1372.427116596319,13.675656935930865,-0.73436854898896,0.0787234094939376
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,93,GPT-OSS-120B-Briefed,1270.9362029791714,90.32582515275156,-1.31859721091194,0.519957246272781
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,1,Minimax-M2.5-Simple,1259.593413095814,139.55063056268685,-1.38389155815789,0.803318004128905
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,93,GPT-OSS-120B-Simple,-892.2390539990342,27482.78292226364,-13.7708349615409,158.203615676989
179,c189acc7-6414-4fbd-87be-33fd16602cd9,2026-deepseek-v-kimi2-v-glm-standard,179,1,Minimax-M2.5-Briefed,-1082.973668345589,34735.970407819375,-14.8687916608217,199.956319129318
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,28,Sonnet-4.5-Simple,1523.1791619690864,20.43260745574768,0.133429982045285,0.117619543346509
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,180,Vanilla,1500.0,6.992366520112737,0.0,0.0402512972849056
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,84,Kimi-K2.5-Briefed,1492.3145462747445,13.355991121830739,-0.0442410279516719,0.0768832651482207
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,84,Kimi-K2.5-Simple,1433.466972329583,13.426980921906988,-0.382994894264156,0.0772919152867462
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,84,Deepseek-3.2-Briefed,1427.9275318704906,13.48997734926797,-0.414882476825742,0.0776545518731294
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,162,GLM-4.7-Simple,1406.023605775534,11.127915742008176,-0.540971611086468,0.0640574322591045
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,28,Sonnet-4.5-Briefed,1405.627055800097,21.07750794217493,-0.543254336241638,0.121331888962789
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,162,GLM-4.7-Briefed,1396.1026545777597,11.206394295393245,-0.598081196927259,0.064509191126965
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,84,Deepseek-3.2-Simple,1372.2899306319503,13.683631147533411,-0.735158254880267,0.0787693127458486
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,2,Minimax-M2.5-Simple,1223.8778128694978,106.6312577596336,-1.58948707982902,0.613818861411345
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,94,GPT-OSS-120B-Briefed,1125.1604848168731,90.26554556416382,-2.15774969981446,0.519610249067546
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,2,Minimax-M2.5-Briefed,790.8486450132044,192.31241035216806,-4.08220334667281,1.10703922318664
180,68d21dcc-f317-4c0a-83f9-7e294897b0e3,2026-oss-v-minimax-standard,180,94,GPT-OSS-120B-Simple,56.07985240998187,10026.161116705387,-8.31187251828601,57.7152228182059
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,28,Sonnet-4.5-Simple,1522.8068691064602,20.442306402137433,0.131286892056004,0.117675374969946
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,181,Vanilla,1500.0,6.991135479245591,0.0,0.0402442108440317
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,84,Kimi-K2.5-Briefed,1492.8130067275501,13.359701927902035,-0.0413716589314789,0.0769046262650776
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,84,Kimi-K2.5-Simple,1433.9626470974104,13.43078702313239,-0.380141560935726,0.0773138249666063
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,84,Deepseek-3.2-Briefed,1428.4226266556407,13.493881612689858,-0.412032482145977,0.0776770266200153
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,162,GLM-4.7-Simple,1406.075646023543,11.129192418957985,-0.540672043338216,0.0640647814023875
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,28,Sonnet-4.5-Briefed,1405.1969402605066,21.08905372095917,-0.545730280315954,0.121398351808078
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,162,GLM-4.7-Briefed,1396.1504814671114,11.207913103213535,-0.597805883221095,0.0645179340875803
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,84,Deepseek-3.2-Simple,1372.7822576868,13.687525176818358,-0.732324192536831,0.0787917285803066
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,95,GPT-OSS-120B-Briefed,1221.7124926965155,49.60841995415393,-1.60195166470869,0.285569020683558
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,95,GPT-OSS-120B-Simple,1182.192230611197,52.83131642403653,-1.82944858058087,0.304121504103095
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,3,Minimax-M2.5-Simple,1133.6972782085813,85.4039460699153,-2.10860796680016,0.491624632758636
181,30439658-154d-4012-b749-e22dd52934e9,2026-oss-v-minimax-standard,181,3,Minimax-M2.5-Briefed,880.9714017296225,111.40673111303155,-3.56341505628593,0.641308695800156
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,28,Sonnet-4.5-Simple,1522.7309734060864,20.42536924701024,0.130850001285243,0.117577876867662
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,182,Vanilla,1500.0,6.9746100177925925,0.0,0.0401490826410404
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,84,Kimi-K2.5-Briefed,1492.906976195058,13.341683837309512,-0.0408307271937783,0.0768009057980712
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,84,Kimi-K2.5-Simple,1434.0562424474097,13.412415854765088,-0.37960278279152,0.0772080720205477
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,84,Deepseek-3.2-Briefed,1428.5123013998166,13.475862643776908,-0.411516272823083,0.0775733010969901
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,162,GLM-4.7-Simple,1406.0839659929436,11.103203836500956,-0.540624149744426,0.0639151790960035
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,28,Sonnet-4.5-Briefed,1405.10950113122,21.071914850267586,-0.546233620405052,0.121299692537665
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,162,GLM-4.7-Briefed,1396.1567625166965,11.182263951571054,-0.597769726593238,0.0643702857020305
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,4,Minimax-M2.5-Simple,1381.6791480219936,54.69126179176513,-0.68110957488728,0.314828210296883
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,84,Deepseek-3.2-Simple,1372.8765698537677,13.669100137916974,-0.731781288062461,0.0786856655305262
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,96,GPT-OSS-120B-Simple,1302.200182177528,33.925839186617715,-1.13862727978741,0.195292828946048
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,4,Minimax-M2.5-Briefed,1301.1606749776108,55.9832897748837,-1.14461116424388,0.322265721231033
182,5a1ef739-4984-4389-a27b-3afa30db9d2d,2026-oss-v-minimax-standard,182,96,GPT-OSS-120B-Briefed,1265.8152210471005,36.872321278312185,-1.34807595255763,0.212254143298822
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,28,Sonnet-4.5-Simple,1522.7461185802326,20.417233981220587,0.130937183915793,0.117531046513325
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,183,Vanilla,1500.0,6.9666302156693245,0.0,0.0401031472075052
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,85,Kimi-K2.5-Briefed,1492.4920724613248,13.282075029905116,-0.0432191050745823,0.0764577699197199
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,85,Kimi-K2.5-Simple,1440.155028050074,13.32062525269179,-0.344495350756366,0.0766796828405204
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,85,Deepseek-3.2-Briefed,1428.4911117879024,13.420164366920163,-0.411638250034385,0.0772526760420006
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,163,GLM-4.7-Simple,1406.8753528507273,11.071750804092435,-0.536068560790616,0.0637341208871202
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,28,Sonnet-4.5-Briefed,1405.12820454499,21.064216142309498,-0.546125954900715,0.121255375212216
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,163,GLM-4.7-Briefed,1395.5251054654566,11.15494244890259,-0.601405836868413,0.064213010490124
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,4,Minimax-M2.5-Simple,1381.6179981938756,54.68429067481504,-0.68146158159394,0.314788081321956
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,85,Deepseek-3.2-Simple,1377.5755600447526,13.575352255743727,-0.704731726147743,0.0781460093405465
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,96,GPT-OSS-120B-Simple,1302.180351791545,33.91995003010122,-1.13874143266529,0.195258928236035
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,4,Minimax-M2.5-Briefed,1301.1188027817498,55.976304083217876,-1.14485219997888,0.322225508357298
183,9cb3f2be-a05c-41aa-86a7-a17e40e089d2,2026-deepseek-v-kimi2-v-glm-standard,183,96,GPT-OSS-120B-Briefed,1265.795359861098,36.86592786185901,-1.34819028273468,0.212217339835276
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,28,Sonnet-4.5-Simple,1522.893041968533,20.405200242152308,0.131782942925078,0.117461774742846
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,5,Minimax-M2.5-Simple,1508.102379491942,47.31194529194101,0.0466410455898191,0.272349449874433
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,184,Vanilla,1500.0,6.9576325000734585,0.0,0.0400513521930001
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,86,Kimi-K2.5-Briefed,1485.7559472105968,13.191623602434147,-0.0819953590417504,0.0759370896483832
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,86,Kimi-K2.5-Simple,1439.2556963398652,13.260206918322439,-0.349672320230326,0.0763318869503644
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,86,Deepseek-3.2-Briefed,1424.4093954933749,13.358962299749878,-0.435134497768408,0.0769003686231838
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,163,GLM-4.7-Simple,1405.8688465066184,11.054035635247073,-0.541862477050488,0.0636321441778622
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,28,Sonnet-4.5-Briefed,1405.3138252715958,21.050484219677585,-0.545057436105633,0.12117632791134
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,163,GLM-4.7-Briefed,1394.5041166741967,11.13743894368775,-0.607283120795586,0.0641122522146669
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,86,Deepseek-3.2-Simple,1375.40115267849,13.524767659541036,-0.717248621116875,0.0778548209976679
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,5,Minimax-M2.5-Briefed,1355.1474489428867,49.522286771463286,-0.83383831186567,0.285073198227369
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,96,GPT-OSS-120B-Simple,1321.5864238975578,33.22140972640537,-1.02703110180311,0.191237807010671
184,f342b09f-42db-44e7-bbe0-e73a6d67210d,2026-deepseek-v-kimi2-v-minimax-standard,184,96,GPT-OSS-120B-Briefed,1285.9168275542233,36.114833036692744,-1.2323618038363,0.207893690465644
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,28,Sonnet-4.5-Simple,1522.6993989218934,20.39043335355885,0.130668243943692,0.117376769698983
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,6,Minimax-M2.5-Simple,1507.1457313394574,43.217008426025856,0.0411341361519412,0.248777098413913
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,185,Vanilla,1500.0,6.944360691395021,0.0,0.03997495352095
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,86,Kimi-K2.5-Briefed,1485.9534784227874,13.172210030958986,-0.0808582779802726,0.075825336147682
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,86,Kimi-K2.5-Simple,1439.4595279310067,13.23951005565192,-0.348498971272215,0.0762127462317222
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,86,Deepseek-3.2-Briefed,1424.593974579561,13.338073243170525,-0.434071975137582,0.076780121547468
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,163,GLM-4.7-Simple,1405.8927156596458,11.026720566112001,-0.54172507516063,0.0634749060003509
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,28,Sonnet-4.5-Briefed,1405.1244831415231,21.0341421514491,-0.546147377021086,0.121082255404611
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,163,GLM-4.7-Briefed,1394.4999655166282,11.110192581846977,-0.607307016779424,0.0639554095481347
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,86,Deepseek-3.2-Simple,1375.6185989845444,13.50279991753969,-0.715996899559757,0.0777283645095203
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,97,GPT-OSS-120B-Simple,1360.940739451285,27.929570751675975,-0.800489450955614,0.160775533166329
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,6,Minimax-M2.5-Briefed,1355.2593422053465,44.928573330485435,-0.833194202470304,0.258629658000664
185,de3005b5-f445-4052-b045-a2bcf0ea28dc,2026-oss-v-minimax-standard,185,97,GPT-OSS-120B-Briefed,1315.6449216782676,30.2143374280269,-1.06123313790343,0.173927707391167
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,28,Sonnet-4.5-Simple,1522.6676072983937,20.389673436810792,0.130485236647807,0.117372395266543
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,6,Minimax-M2.5-Simple,1507.0789628541224,43.227952253543314,0.0407497858544007,0.248840096149168
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,186,Vanilla,1500.0,6.939535628635497,0.0,0.0399471782269929
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,87,Kimi-K2.5-Briefed,1488.2858099090163,13.115341702196337,-0.0674322986999938,0.0754979757325011
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,87,Kimi-K2.5-Simple,1439.925790038887,13.182835498388355,-0.345814950824633,0.0758865012549544
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,87,Deepseek-3.2-Briefed,1420.8993314745574,13.28538008657251,-0.455340050481369,0.0764767953552545
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,164,GLM-4.7-Simple,1405.4723241459674,11.00354979935814,-0.544145043242172,0.0633415243450492
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,28,Sonnet-4.5-Briefed,1405.0710381377035,21.0349748943146,-0.54645503119381,0.121087049057882
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,164,GLM-4.7-Briefed,1394.1626508371814,11.08683128247926,-0.609248756160779,0.063820931098942
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,87,Deepseek-3.2-Simple,1373.7365603929727,13.46099947345558,-0.726830784573237,0.0774877418109488
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,97,GPT-OSS-120B-Simple,1360.852643519071,27.933707525142538,-0.800996571906289,0.160799346348622
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,6,Minimax-M2.5-Briefed,1355.1936592588938,44.937739289568995,-0.833572303903718,0.258682421502536
186,16432e57-ee0f-416a-96db-3694cc616f01,2026-deepseek-v-kimi2-v-glm-standard,186,97,GPT-OSS-120B-Briefed,1315.5414222040827,30.217324480570987,-1.0618289287694,0.173944902247817
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,28,Sonnet-4.5-Simple,1522.650931978838,20.39245804033381,0.130389245792232,0.117388424732948
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,6,Minimax-M2.5-Simple,1506.6452557931354,43.24254275436268,0.0382531673210151,0.248924085823383
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,187,Vanilla,1500.0,6.9346146629518595,0.0,0.0399188508714272
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,88,Kimi-K2.5-Briefed,1484.0819028922447,13.04532128097617,-0.0916319327728722,0.0750949057872343
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,88,Kimi-K2.5-Simple,1439.035241050528,13.12062109570105,-0.350941362887574,0.0755283663644611
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,88,Deepseek-3.2-Briefed,1416.0147975742098,13.22549828505766,-0.483457687844279,0.0761320879964802
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,165,GLM-4.7-Simple,1406.6511594311637,10.968358651021385,-0.5373591218552,0.0631389478111353
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,28,Sonnet-4.5-Briefed,1405.061033785856,21.03880121687389,-0.546512620872383,0.121109075141097
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,165,GLM-4.7-Briefed,1392.739869732306,11.060547835739651,-0.617438942567479,0.0636696314173042
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,88,Deepseek-3.2-Simple,1374.4932889269423,13.387017332977837,-0.722474704968833,0.0770618663764192
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,97,GPT-OSS-120B-Simple,1360.7090352974715,27.94371912536202,-0.801823247282004,0.160856977752178
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,6,Minimax-M2.5-Briefed,1354.8402857954854,44.95113137774425,-0.835606485076477,0.258759512559027
187,8d4493a7-4271-417f-b9f8-db16f03e1546,2026-deepseek-v-kimi2-v-glm-standard,187,97,GPT-OSS-120B-Briefed,1315.3859275084315,30.226957321512884,-1.06272402819002,0.174000353337707
188,1b513ce2-dce4-4275-8d86-3f4b97fc61b1,2026-deepseek-v-kimi2-v-glm-standard,188,28,Sonnet-4.5-Simple,1522.6964356953818,20.39016499162848,0.130651186240708,0.117375224883532
188,1b513ce2-dce4-4275-8d86-3f4b97fc61b1,2026-deepseek-v-kimi2-v-glm-standard,188,6,Minimax-M2.5-Simple,1506.3732048553654,43.24807962408897,0.036687116236406,0.248955958607617
